GRD,LFU,LRU,Optimal,WLFU,WLRU,alpha,cache_ratio
97.34837752704122,82.2460256221286,36.15821280595731,110.61820106295002,109.76961503839749,61.1359248106792,0.7,0.01
88.35686071898802,73.1784253064489,34.07155309482302,102.15933015324724,101.06724982212504,54.518839246860125,0.7,0.01
84.47025882901951,67.89376155650066,27.55287482375059,97.73370061288557,96.5423672429388,48.61597856400357,0.7,0.01
93.56510724821253,78.9572235926069,34.34065219782601,108.05289729711755,106.92598217900297,57.799233700127715,0.7,0.01
92.49679172013799,76.11866614695599,35.22601591328029,104.82735443824042,103.64586605902232,55.39747576708737,0.7,0.01
110.93815103081616,99.21766054899206,55.175916080279734,128.75167922831514,127.82372869604522,78.41692026384662,0.7,0.01
94.6734221096315,82.2533071995279,37.00377665407782,110.2396404208555,109.31564844739192,57.92734701210883,0.7,0.01
104.64325594573424,89.28596568115701,44.9132502891657,117.55797155610996,116.32059727990045,67.9296003450666,0.7,0.01
91.75513741437642,78.2057799419895,32.1173596088013,105.5019883111029,104.46224925629178,53.37491443751426,0.7,0.01
87.35854402426627,71.91498191423297,28.463471788427373,99.45846851265736,98.35197194133801,49.796503367249436,0.7,0.01
100.06166563890602,86.09404432961813,40.32749890833697,114.78142675807223,113.7188310468615,64.33913094347818,0.7,0.01
105.18991350144164,92.25507550029874,45.50721497595008,120.11063148609082,119.18229680295053,68.62435356260774,0.7,0.01
88.51852469125515,72.48076297052093,33.757554141486196,102.55866871506811,101.12696647883892,53.39324776779204,0.7,0.01
83.93860102331628,71.56901824466829,27.524074919750266,99.17947083214584,98.16666697222217,48.061386989768835,0.7,0.01
97.9588673522108,82.81015846103823,34.697384342052196,111.30380012171548,110.13218831130195,57.26977212170465,0.7,0.01
81.63130614489758,68.36181735481381,28.470571764760784,96.28705462390856,95.08177248637125,47.37901543683076,0.7,0.01
93.59177347044216,80.41142859755574,30.9280302398992,108.16986476048442,107.1965488005752,55.1659608056732,0.7,0.01
87.28121197980033,70.92593126599274,31.79639401201996,98.87784490625016,97.8577203570466,51.7455713757381,0.7,0.01
97.1650472492125,84.26430434823418,33.69052103159656,111.53443972891564,110.6440732259878,58.054310324281616,0.7,0.01
97.66003899935001,82.92861338258928,37.675607747974176,110.4570582382501,109.43863176022803,59.72612004564666,0.7,0.01
89.59017349710838,73.0500865354309,33.44638851203829,101.55446997791361,100.6414332264278,52.05841799026367,0.7,0.01
102.69995500074998,89.3343549026903,38.73280422398592,116.40723606355368,115.21125579812403,62.682626219562295,0.7,0.01
95.10841485975234,83.78989573060088,39.53830153899487,110.6690308612962,109.69561505073082,60.26359995606668,0.7,0.01
79.55134081098649,62.325853112975054,22.068393105356314,91.00473001316212,89.92494667917555,41.861376356437276,0.7,0.01
85.75357077382044,69.39998455624269,33.69632101226329,100.00751519841535,99.06140015643331,52.487461252089794,0.7,0.01
89.31201146647555,76.89813057144062,27.73394088686371,105.08472105792453,104.1484909752515,52.57397790433701,0.7,0.01
106.97805036582723,97.52441037544155,38.385572048093174,122.83637800039021,121.96687800552033,66.69166721805546,0.7,0.01
88.03019949667505,70.65544221909364,35.849447168509435,101.06568289764641,99.75525004079167,53.606921065513156,0.7,0.01
95.72407126547891,82.3996882130741,31.681461061796462,108.668207039436,107.76663203889466,55.82369402938433,0.7,0.01
113.20644655922402,100.64248780910816,49.44426851910494,127.42909778222787,126.50952891507852,73.5211444131426,0.7,0.01
91.44780920317994,79.52736196853591,33.89558701470995,105.7307617371157,104.64461922589679,57.25621545729742,0.7,0.01
96.51339144347594,81.76982863433228,37.878873737087545,109.12319948498036,108.24173195971134,59.286430118928315,0.7,0.01
110.48149197513375,97.43323696237294,47.7132742890857,125.41486160785472,124.70356254940624,73.69925605012399,0.7,0.01
85.15358077365377,73.73221016037647,30.52829823900587,101.05391817501813,99.99390000101667,51.669501388416435,0.7,0.01
110.20149664172264,98.96300708479967,53.316688944370185,126.23161884844036,125.01029583161736,76.97440883759853,0.7,0.01
118.54802419959667,104.46757060355554,53.5462881790394,131.58978950103437,130.62234489627585,79.24236679293887,0.7,0.01
90.24349594173431,74.0537369149924,33.043589854700485,103.1460091069722,101.95961634006395,54.95530750744875,0.7,0.01
104.66825552907451,90.49654812730675,42.77942406858644,118.1268881952861,117.00204716632547,65.85621402396433,0.7,0.01
122.05463242279295,111.1767759141313,56.95931013563288,137.61421538404963,136.58907723515378,84.61508089748652,0.7,0.01
105.02824952917452,91.79408115608224,44.94871683761054,121.36963565209038,120.38761326873112,69.5624034062661,0.7,0.01
103.41494308428193,90.6563645449146,48.094173019423266,118.15321756050807,117.30821378196437,69.27234345460943,0.7,0.01
86.4435592740121,70.68220584677299,32.35952546824844,99.89260571330657,98.75348187441969,51.60852306524615,0.7,0.01
84.31359477342045,68.69653624131998,26.86324378918737,97.38793988426866,96.21868396355268,47.23977046003826,0.7,0.01
107.70320494658422,97.30349450034399,47.24397585341382,125.0966095036472,123.94507934248678,70.66284488952586,0.7,0.01
104.5065915568074,89.94236409428255,43.15068949770168,117.96089863792879,117.14028047661992,67.03302216116298,0.7,0.01
95.48424192930118,79.63625514262331,37.360008799970664,108.34887049729043,107.27513878747686,59.01517349747108,0.7,0.01
101.50880818653023,87.17424601657646,40.43253189156036,114.96846221396962,114.03933266011123,63.6380543936576,0.7,0.01
85.06641555974068,68.81411344980653,26.704810983963387,98.39486540762586,97.2962387839602,48.115700314049946,0.7,0.01
91.20197996700055,73.83780419579615,30.456598478005073,103.55973369302669,102.56704957215841,53.52514274580954,0.7,0.01
104.98825019583008,92.48284365961332,43.40042199859334,120.88892935334731,119.87134668810889,67.99699200050134,0.7,0.01
186.49872502124964,176.16480160904288,124.82835057216477,216.27547255751608,214.82822252862957,168.21678363053607,0.8,0.05
166.67822202963285,155.997393642984,103.08605637981206,195.26776640667174,193.64211105964816,147.44071375988105,0.8,0.05
189.47550874152097,177.7600306479568,128.40927196909342,218.13421551728715,216.55077057487156,170.4030065994989,0.8,0.05
184.8902518291362,172.73972200866717,122.09579301402329,213.1411702931381,211.6221947296342,166.07351732108046,0.8,0.05
208.09786503558274,199.49756044604462,143.4875883747054,237.84154173467894,236.29873895021018,190.14055997657334,0.8,0.05
179.33567773870436,168.7515894834612,115.73301422328592,208.11630183344906,206.56801390533101,160.0119683313386,0.8,0.05
203.25594573423777,191.15464685972634,140.03073323088924,231.00679617064492,229.91652834724528,183.05144282475953,0.8,0.05
232.92411793136782,218.50912345388082,168.7599041336529,258.24588902128056,256.86451052258155,210.98145983642337,0.8,0.05
228.25602906618224,213.76790659577227,160.62219792600692,254.07944343722446,252.7235012127498,204.423965929339,0.8,0.05
203.83860268995517,190.1281497127557,140.76539744867517,231.6938329622021,230.57155490474085,184.19897096683817,0.8,0.05
228.45552574123764,214.99305937266112,163.57525474915084,255.94324256022662,254.1495393084101,207.84953702507715,0.8,0.05
179.1465142247629,169.08633757710726,117.21347595508016,209.22226120181722,207.86636702227216,160.76352320607947,0.8,0.05
208.4373593773437,198.21014481391018,146.45294515684947,238.41278107716494,236.85108552481907,191.99900466683255,0.8,0.05
161.19914668088865,148.9548512869336,96.97637674541085,188.34954563712287,186.87589052068492,140.03460332756612,0.8,0.05
192.90811819803002,179.5878499288196,129.25903580321398,220.21281135296863,218.46251858958024,173.41531443078094,0.8,0.05
209.16801386643556,196.4735313565888,146.0714464285119,237.1077896427797,235.80732236544628,190.79533486744418,0.8,0.05
152.73762103964933,141.65987475923524,90.58199806000647,181.6379363184096,180.0930566511572,133.43405109432481,0.8,0.05
229.0328494525091,213.62008817536537,161.8235605881314,253.93403551093866,252.64256955957174,205.66343238942792,0.8,0.05
198.67202213296446,189.4627448775549,134.02418658604472,228.19134331723865,226.3493122751146,179.61540506409915,0.8,0.05
207.37421042982618,198.16912629233806,147.92657357808807,238.53108609582907,237.17863047022826,189.72498004583665,0.8,0.05
198.2275295411743,185.81540192559075,131.75626081246395,225.03528722533994,223.5717244047126,177.5561587406402,0.8,0.05
180.39732671122147,169.35346191231193,116.65964446785178,209.72806538159438,208.3206369465605,161.43726642712227,0.8,0.05
181.68747187546873,169.8886033822096,118.15197282675724,209.9950951360277,208.41296859783856,161.96796467200588,0.8,0.05
173.59644005933234,161.9173525680417,111.20726264245786,202.85502096123957,201.59361806773032,155.41343743109377,0.8,0.05
205.1460808986517,195.0362603065134,141.56712810957296,235.30289977831757,233.59974773337538,187.12369547938408,0.8,0.05
230.21899635006082,218.10776039869924,167.4817750607498,257.1114239510374,255.92285234619126,209.88789835201695,0.8,0.05
197.71887135214413,185.8396053996193,133.42238859203803,225.96533113456454,224.79885586685737,178.2468069588655,0.8,0.05
225.53524107931534,211.66371817995008,160.99066336445546,251.83397074513346,250.04812499197917,204.69985755002375,0.8,0.05
165.29707838202697,154.2389564621086,100.67873107089643,193.39698712282527,192.138737976877,145.5476990753835,0.8,0.05
203.4551090815153,190.66839094650643,138.2846723844254,231.05268722175077,230.02925999512334,184.3311942781343,0.8,0.05
168.49902501624973,156.05115667201358,102.3151922826924,195.2371123853596,194.03115432814096,146.27643562059407,0.8,0.05
203.75527074548756,193.51463386557157,139.59273469088436,233.74817848915004,232.14873964187672,185.17899913683348,0.8,0.05
188.6533557774037,176.03142885146525,123.18918936936876,216.05211954840865,214.40114759980872,167.93403201099466,0.8,0.05
204.96341727637872,192.4902954694915,141.62006126646244,232.00306267452527,230.66851488858086,184.9622008396332,0.8,0.05
187.91970133831103,174.88215022381763,123.79705400981997,215.2959859363857,213.8510410248265,167.25153212474464,0.8,0.05
217.6092065132248,205.4870651645882,155.60201465995112,246.38113180359937,245.02720582879903,199.5042034159661,0.8,0.05
173.25777903701604,157.87310630351612,110.10763297455675,198.69522613921148,197.20931879844687,151.45028475828587,0.8,0.05
197.3142114298095,181.60297392923985,132.42799190669365,223.076303773892,221.51564141405976,175.27101578816402,0.8,0.05
167.66870552157465,156.9660649430835,105.869447101843,198.2895252372703,196.73731554378074,150.5791232368128,0.8,0.05
182.68812186463558,169.71781220944496,117.40964196786011,209.93509699250404,208.58137523643745,162.6611745564709,0.8,0.05
205.39841002649956,191.47681322777757,143.26085579714734,232.09424797151075,230.70759488206753,185.34165244305794,0.8,0.05
214.55242412626455,203.44886544963146,150.01966660111134,243.25223939453906,241.75713470714422,195.05772749037874,0.8,0.05
186.1948967517208,173.19117378606558,123.58988803370656,214.41756858954054,212.81830453028257,167.06390715601546,0.8,0.05
162.13196446725888,149.74382939388443,101.49039503201656,189.78884484031,188.47211858798025,142.95517450747093,0.8,0.05
185.5724071265479,172.62693375390322,118.43727187576042,212.62994336628722,211.29918145013642,164.64972589171236,0.8,0.05
190.55482408626523,182.52888694684452,127.1712094293019,221.81799310371767,220.3683716052714,173.18157780307035,0.8,0.05
191.00581656972383,179.82401014859536,126.9485768380772,219.69744821625036,218.4741335876444,172.09503798416034,0.8,0.05
219.28867852202464,208.49546679906362,152.5220582598058,246.94242356673684,245.4794190867635,198.16383363936106,0.8,0.05
192.743620939651,182.66430576917304,130.9964966783444,222.45626772298112,221.1622664729556,175.15366080772318,0.8,0.05
193.7454375760404,179.42286708063577,129.54376818743938,220.1322015709236,218.40157193307135,173.47139608810065,0.8,0.05
53.40244329261179,43.60591953953572,9.955733480888396,58.884128694827396,58.3042736159544,17.88015535330744,0.8,0.001
50.31749470842153,38.97539633906894,7.328642237859207,56.80606302154847,56.11270731454878,13.532281077953154,0.8,0.001
79.25701238312695,65.85885949587288,25.1240829197236,86.49546331877288,85.91028568161906,43.972582671236225,0.8,0.001
67.1455475742071,56.0967685483194,14.833383888720372,73.90623355701796,73.3462877756187,27.299827116695482,0.8,0.001
91.26681221979634,86.30982691347356,30.2350325498915,99.99141694756324,99.60406673265554,50.84402152599641,0.8,0.001
67.87886868552191,58.44666957154895,15.455315148949504,76.66062982289313,76.078503986916,28.377536937077178,0.8,0.001
84.11526474558757,73.4766725639791,28.428905236982544,90.82272754094201,90.13006831165528,49.86409502265083,0.8,0.001
48.1725304578257,35.666785157273615,6.541911526961576,54.87585823143532,54.25647429058762,14.4004775999204,0.8,0.001
59.86566890551824,50.103700379197555,11.284629051236497,67.46539562185265,67.11855548024076,21.705293049117824,0.8,0.001
57.83236946050899,47.61731647786265,11.428461905126984,66.85409463464649,66.17213897131018,21.928874678520888,0.8,0.001
91.10348160863985,76.98060548962616,29.010803297322344,99.56651919348501,99.16115013980831,50.759738206710296,0.8,0.001
48.804186596890055,31.857552802650922,7.1609761300795665,55.36865571982005,54.944990842501525,14.451782591369568,0.8,0.001
58.614023099615004,51.47887526101217,10.681964393452022,67.91963594701451,67.37777210370464,19.71592004734666,0.8,0.001
53.52077465375577,43.37372219985573,10.370498765004116,61.546632234534776,60.82877319520447,19.904840015859996,0.8,0.001
49.86416893051783,39.350167897094586,9.56170146099513,55.66886402459462,55.19932413344598,17.76517870580355,0.8,0.001
50.469158847352546,34.44349078268563,8.796004013319955,59.26692821709531,58.56445690592385,15.900770683204886,0.8,0.001
80.31532807786537,71.0811439028687,25.06144979516735,85.35565923953197,84.68863588522736,42.698652883557855,0.8,0.001
70.40049332511124,61.61721328261347,14.961283462388458,79.51277941117176,78.99363683439385,29.871935021344164,0.8,0.001
83.2802786620223,71.53693321043872,25.762347458841806,91.1799753424012,90.70538488243585,44.145412642431225,0.8,0.001
81.0686488558524,72.0248571468336,23.779787400708663,88.71327081889626,88.11801864699689,41.23500479416587,0.8,0.001
98.02336627722872,86.1900042032315,32.32782557391475,105.95925091701636,105.47083242152793,56.547480575419904,0.8,0.001
36.8760520657989,23.05830075332595,4.918950270165766,43.090853301868556,42.63305956115674,10.115421647429725,0.8,0.001
62.678955350744154,55.89211468730816,11.546261512461625,72.15475278001672,71.28315478614087,23.929917678347053,0.8,0.001
57.684038599356676,48.07952722203516,11.394962016793277,65.59831595301077,65.21698913050182,23.888947685175385,0.8,0.001
64.78225362910618,48.29727048818267,21.103829653901155,70.25003325390774,69.81783836369361,35.488835751860705,0.8,0.001
79.41367643872601,65.4262210121864,26.344212185959382,86.824986042095,85.81065236489127,44.30364761605873,0.8,0.001
79.04868252195797,67.0812736613211,24.388218705937646,85.71547396802174,85.20981913169682,44.214295964284005,0.8,0.001
53.28244529257846,40.24869169571937,7.028043239855867,60.65721997340469,59.94899000850167,16.170650638224895,0.8,0.001
66.28222862952285,56.17180553414755,12.736857543808187,72.48816269251155,72.18462130256312,24.836609193898468,0.8,0.001
69.57050715821403,58.46513793851519,15.903013656621145,77.54514220414653,76.94713717547714,29.519976746670544,0.8,0.001
87.28687855202413,73.38699589083662,26.523244922516923,93.75009960516958,93.29625111729148,47.90842701526216,0.8,0.001
79.02034966083899,69.35729286718464,23.787654041153196,86.07975816856354,85.72846904525515,40.64510655914891,0.8,0.001
43.79927001216647,31.012798187475884,7.675207749307503,50.267121540856266,49.579741736709714,12.921549513075082,0.8,0.001
81.5603073282112,67.3193012157217,24.977150076166414,86.80304302649296,85.9837190027135,43.61122939812844,0.8,0.001
66.38389360177331,57.12961342654161,16.449945166849442,74.6928766250452,74.32693761217706,29.59813006697832,0.8,0.001
64.11226479558674,53.47391678009166,11.714327618907937,73.0006905628042,72.38680460219923,26.36404393932601,0.8,0.001
51.95913401443309,37.88119926584302,8.202739324202252,59.50723174108524,59.1528568078572,17.57241707126382,0.8,0.001
76.31872802119965,62.57753060403905,28.05397315342282,83.70083486075977,83.03273616121064,48.008478665253556,0.8,0.001
56.607389876835384,44.34046091769266,9.40086866377112,63.29094302044585,62.613539564410075,19.841725026379162,0.8,0.001
53.9491008483192,42.076038450195476,10.87416375278749,59.74801100450021,59.041556826407195,19.67682838719527,0.8,0.001
66.09889835169413,58.735310243047394,15.031449895167016,74.5673085975809,73.84277102620483,26.77707053715491,0.8,0.001
99.66500558324027,88.83696737517847,32.5652914490285,107.0073956789037,106.31191561468073,57.88055035324161,0.8,0.001
61.59897335044416,49.34255755188606,14.270252432491892,68.06421169756905,67.43222209462965,27.71194038134327,0.8,0.001
95.85506908218197,87.89831838796754,29.714334285552383,106.04693327202652,105.39668243388626,53.15581280736453,0.8,0.001
85.41024316261395,76.3237120799274,24.47605174649418,94.44533018187398,93.9098843483526,44.019915996680666,0.8,0.001
91.7834702754954,79.37799403042764,31.115562948123507,99.60203374737156,98.90130018311663,53.06679948886675,0.8,0.001
48.58585690238496,35.119526744081035,9.212969290102366,54.502382577277444,53.8825410195765,18.94305850949025,0.8,0.001
59.71233812769787,46.03855587763411,15.286615711280962,68.85713110618312,68.44110525981579,27.88270868621522,0.8,0.001
97.06004899918335,88.27249303059556,31.43742854190486,105.72986717542085,105.15753247374458,55.239754126707645,0.8,0.001
80.18866352227462,65.67266107621347,24.47951840160533,86.58760574595753,86.12005231332462,42.23016962830506,0.8,0.001
249.13334777753704,234.33409653105224,186.62747790840697,281.56295146031505,279.6718933880178,241.71871471354754,0.8,0.1
224.91208479858668,209.57206551072096,164.06028646571178,256.1835598374207,254.5660775723204,217.19467546755408,0.8,0.1
229.37534374427094,213.89244778438376,167.77444075186415,260.39527380399045,258.85469852421693,221.43395642767393,0.8,0.1
250.07466542224296,237.52341999099818,188.5191382695391,283.3082928841029,281.6394063934323,243.38702443549593,0.8,0.1
209.32051132481126,194.14573619081293,146.90041033196556,239.79397562530076,238.0779036536827,200.46427825595362,0.8,0.1
269.72883785270244,257.333200820539,208.8728037573208,303.417004475676,301.6922197179634,263.81221603129734,0.8,0.1
242.39696005066583,227.80688039193106,181.13246289179037,274.2222735650812,272.57498290416953,234.19261596789732,0.8,0.1
226.57439042682623,212.85863651769296,164.08475305082317,258.20414268603815,256.5150505808249,218.56196357300607,0.8,0.1
248.2691955134081,231.98300923460826,185.18654937816873,278.13237468114824,276.71247054792155,238.75991687334718,0.8,0.1
217.77720371327143,201.12751597125796,154.3003523321589,247.18511925819368,245.0541208243132,207.90845368192439,0.8,0.1
221.29764503924935,209.30025041435871,161.28236239212535,255.01861781218398,253.0127328312112,215.9997406667099,0.8,0.1
221.1103148280862,203.69366000883255,154.15275282415726,249.65292597666868,247.6798687200219,208.79405020099162,0.8,0.1
217.66437226046233,200.12672778545527,153.4078886403712,246.8721869239854,245.31322411446266,207.3167604472066,0.8,0.1
250.88181863635606,236.37716166186192,188.95740347532174,282.8954411877833,280.8576348570609,243.8900876849854,0.8,0.1
225.4099098348361,212.22288372459843,163.6461545128183,257.461848758473,255.69656405057265,217.43705376049104,0.8,0.1
212.7392876785387,200.622013216123,153.7132876223746,246.1635529159503,244.60055423324096,206.28180561969907,0.8,0.1
264.2044299261679,244.080716974952,194.70998430005233,290.2604970351313,288.3917336013777,251.3571731071378,0.8,0.1
199.2126797886702,187.8043243912654,139.560034799884,234.0305605964428,232.14523630912728,193.89460935089843,0.8,0.1
203.26111231479476,186.4770129823072,139.12750290832363,232.55355387287975,230.53979657670058,192.7215512130748,0.8,0.1
206.31022816286395,192.81117936360116,142.45252515824947,238.5426382668444,236.7412805431199,197.30902211516297,0.8,0.1
204.77358710688156,192.0332037848517,141.68902770324098,237.31873406675135,235.27493245417793,197.8288586951902,0.8,0.1
215.22541290978484,199.68998268974795,150.25016583278057,246.0520366494905,244.18891096851485,206.09819398363433,0.8,0.1
222.19779670338826,209.436796525386,161.72922756924143,255.16725466895898,253.5078510820248,215.7182023802996,0.8,0.1
243.09011516474726,229.5726926965331,182.71809093969688,276.8623980934016,275.23895912684014,237.38826710195548,0.8,0.1
225.9200679988667,210.09096189442855,163.96422011926626,256.85323673579484,254.97437750427042,217.81208703131884,0.8,0.1
213.49477508708188,196.57098656146292,150.55543148189506,243.38968527051125,241.71266471455587,204.25190262468288,0.8,0.1
215.4095765070582,199.62619428085648,154.59948466838443,246.98380623417964,245.20135913310682,206.71726888045518,0.8,0.1
219.39117681371977,206.51557188446174,157.6151746160846,252.21449822966474,250.11192664801223,211.0906831515528,0.8,0.1
223.25094581756971,207.0888687228801,157.6519078269739,252.34186549569142,250.3665266055789,211.65994472334253,0.8,0.1
219.29351177480376,205.70806534466283,157.88070706430977,251.07949494167315,249.11374014770996,211.52812141197975,0.8,0.1
215.42407626539557,199.76651887869892,153.5847880507065,246.896537880662,245.05603082399486,207.8668003555333,0.8,0.1
251.56014066432226,234.7844190508031,187.09060969796766,281.87529865824405,280.3912732681211,242.37381127103146,0.8,0.1
254.18343027616206,241.40761819394234,194.7739840867197,286.83625593541257,284.89660585056566,247.8798803533533,0.8,0.1
209.93583440275995,196.8725536950678,148.04443985186717,243.73133779791826,242.1057229823795,203.04736115877313,0.8,0.1
214.54092431792805,200.87616449580338,149.44973516754945,245.67846852799426,244.04211765964706,204.6651725558046,0.8,0.1
211.64897251712472,197.52254507626526,149.37470208432637,242.7349827122667,240.94537150910475,202.48112125314645,0.8,0.1
212.3622939617673,199.44368811286785,150.36946543511522,245.57575227119045,243.90725434879093,205.06293748951043,0.8,0.1
223.66927217879703,211.40038193205808,162.03959320135598,257.6380861200592,255.65411072431488,217.70189038301828,0.8,0.1
272.0626322894618,261.774976930226,213.41622194592685,308.19777797554025,306.17488897085184,268.0919053180158,0.8,0.1
216.7533874435426,203.62243093765446,154.83498388338705,249.48515381841176,248.09917198347134,209.7348750441875,0.8,0.1
246.37122714621424,234.85139355365732,185.80324732250892,281.49866945020096,280.02752999541167,241.57814973697504,0.8,0.1
224.3664272262129,212.52874796832364,164.34971883427056,258.28442460327574,256.32300727949877,218.70699354883442,0.8,0.1
227.2123797936701,215.14317464563598,167.22154259485802,261.4720179557222,259.4521034246494,220.80039319993446,0.8,0.1
201.4878085365244,189.34007152676,140.75116416278613,235.0529244579071,233.3217211130465,194.94895084184154,0.8,0.1
234.15809736504391,217.4548372810241,169.22316925610247,264.02846455702695,262.24287795952034,223.89082935152845,0.8,0.1
206.6178897018383,190.7559152115594,144.6572511424962,237.2697401225672,235.35045244159127,198.0151936641344,0.8,0.1
215.5965733904435,202.75290933035782,155.5397148676171,248.86365600480295,247.27964712005883,208.72861854523023,0.8,0.1
206.50672488791852,189.7093789949535,141.1927293575688,236.27679780050354,234.52654757890875,195.69225571795738,0.8,0.1
234.65308911518142,222.35381665857648,175.45741514194953,268.2214553204314,266.4501289249785,229.12198014633665,0.8,0.1
229.38834352760787,215.90754988226985,168.0921730260899,262.7194622380614,260.9541831743028,222.48417958597008,0.8,0.1
105.50007499875002,91.58163621952939,42.561024796584014,121.2533423413064,120.37363827106029,67.6860003856666,0.8,0.01
135.89823502941618,122.17470527168173,69.55986813377288,151.34424430538513,150.19933163344473,99.33085177819137,0.8,0.01
146.644389260179,135.58153844571007,81.41849527168243,164.0335977109815,163.30445611592398,109.1574451404258,0.8,0.01
107.59304011599806,89.97656578846357,46.97511008296639,122.40503803695981,121.33187477802088,72.99121616813063,0.8,0.01
143.12244795920068,130.76432163589158,72.90399032003226,158.53290632497578,157.592042067993,104.78053753657707,0.8,0.01
120.63632272795454,106.70164472840325,59.408535304882314,135.54790361600936,134.57007757165374,83.37768943705176,0.8,0.01
147.47637539374344,132.6240945620082,74.78515071616428,161.38881386166568,160.3854866024189,105.51941408009765,0.8,0.01
123.61493975100414,109.99667481983562,59.14390285365715,139.54279052427725,138.6814968864172,86.14668897555184,0.8,0.01
111.36281061982301,92.11397728844287,47.17520941596862,123.66835139942258,122.84133119311147,72.62477622920396,0.8,0.01
141.89463508941517,127.78712935641242,72.63972453425156,156.87454537952263,155.69082238486294,102.95345784109035,0.8,0.01
128.61618973017116,115.80653712966414,59.07773640754531,144.5870055434724,143.72342604609565,89.918610013565,0.8,0.01
134.64275595406744,119.75687765403704,65.32161559461468,148.3274904849742,147.19817880030354,93.74744270875955,0.8,0.01
131.50497491708472,117.53597440959562,68.4086386378712,148.02436172964718,147.05849215691796,96.25494395750934,0.8,0.01
102.53779103681606,89.78427969038586,43.29735567548108,118.748920057161,117.7361170439805,67.6077003987166,0.8,0.01
119.16434726087898,105.09045522575366,49.09086969710101,133.14751851937532,132.05869465688423,80.10345164942473,0.8,0.01
111.26514558090699,95.31341195858182,48.566338112206296,124.88291399721462,123.82890269518289,74.60817423197096,0.8,0.01
162.74395426742888,150.57259808064546,93.26822243925854,177.60646233588844,176.64532055911323,123.05304949115842,0.8,0.01
146.74705421576306,134.99743355476576,78.31470561764795,163.65904454978,162.71498954750174,108.35874027354329,0.8,0.01
133.17861368977185,121.01624448632892,63.25322248925837,149.58816643900155,148.649631891728,94.18568596905234,0.8,0.01
133.84526924551258,118.57695856115745,66.03254655817814,150.12106011268472,149.11334014777665,97.93758534373578,0.8,0.01
160.07266545557573,147.839560184441,101.52472825090582,176.3739459638533,175.3275707787382,126.2559556240074,0.8,0.01
115.05974900418326,95.24480670684365,49.89326702244326,127.9483651662131,126.83579552736741,74.23307929448679,0.8,0.01
148.39786003566607,134.97842512408735,84.14801950660164,163.42814605918878,162.52757957873675,111.87071468821422,0.8,0.01
127.50787486875218,110.84261866795137,62.8290905696981,139.8299160152887,138.78612686897887,88.88081018653163,0.8,0.01
148.44419259679006,134.92998615944018,86.03167989440036,163.52859274893964,162.48848958525173,113.1336628110562,0.8,0.01
